lambda,weight,lambda_lo,lambda_hi,min_telluric_model_all_obs
6127.80442018165,0.2641915978934283,6127.191276877336,6128.417624842741,1.0
6130.564102525033,0.2618286629940217,6129.950683089069,6131.177583345408,1.0
6131.722673431479,0.16185629760886144,6131.109138069818,6132.33627018915,1.0
6144.077287072469,0.17956731312757265,6143.462515517856,6144.692120146796,1.0
6153.21213148702,0.4510516354212157,6152.59644590704,6153.827878678181,1.0
6153.212148812821,0.43017721283382,6152.596463231108,6153.827896005716,1.0
6155.818241054956,0.22129910952794676,6155.202294709697,6156.434249037491,1.0
6156.7284333729,0.3313579780281106,6156.112395954511,6157.344532437679,1.0
6159.324487292699,0.4720269264344761,6158.7081901151905,6159.94084614259,1.0
6163.7714211452185,0.8046146218400412,6163.154679010997,6164.38822499635,1.0
6166.957306310098,0.3776453434148237,6166.3402453987055,6167.5744289703,1.0
6168.033585173738,0.552817845072518,6167.416416570726,6168.650815536336,1.0
6174.936387620325,0.570664430604277,6174.318528328315,6175.554308741039,1.0
6176.965479260269,0.3606948113800849,6176.34741693894,6177.583603430618,1.0
6185.146997986297,0.6116433740734915,6184.528117028621,6185.765940874912,1.0
6189.593260098432,0.3644352685847552,6188.973934251257,6190.212647921067,1.0
6190.573735859553,0.3612748935096621,6189.954311906742,6191.193221797642,1.0
6201.92248119765,0.5845871189546086,6201.301921698281,6202.543102795929,1.0
6220.89449567127,0.6810190966025609,6220.272037847012,6221.517015784402,1.0
6228.347308042998,0.2357549596210015,6227.724104496179,6228.970573953315,1.0
6230.84048158063,0.3294508498561291,6230.217028568823,6231.4639969808995,1.0
6234.257998736802,0.5400655034347773,6233.634203770908,6234.8818561253765,1.0
6238.931417244763,0.2828773009545414,6238.307154660279,6239.555742298722,1.0
6245.429821120639,0.24541038697833226,6244.804908310959,6246.054796464861,1.0
6246.084065184198,0.23196483881747,6245.459086911371,6246.709105998119,1.0
6247.93973005659,0.6334079618052153,6247.31456610739,6248.564956565463,1.0
6249.176709501297,0.31026118103165395,6248.551421780905,6249.802059793749,1.0
6261.21467705196,0.08626110199794237,6260.588184821976,6261.8412319745385,1.0
6345.792891808518,0.4638124779226092,6345.157936748699,6346.4279104078,1.0
6382.394590879532,0.4115271566695196,6381.755973482411,6383.033272182604,1.0
6394.191421299355,0.1840633727707501,6393.551623520634,6394.831283102147,1.0
6413.3112939971115,0.6055644354217427,6412.669583098924,6413.953069110814,1.0
6648.649791623522,0.10855795108274273,6647.984532939835,6649.315116879133,1.0
6705.3000485789835,0.3255192881601311,6704.629121515016,6705.971042782105,1.0
6706.833313673283,0.3142613787321585,6706.162233192012,6707.5044613090595,1.0
6719.417827017312,0.5449976786863103,6718.745487339506,6720.090233975631,1.0
6723.575629215658,0.15747665420947066,6722.902873511425,6724.2484522420355,1.0
6728.4046689777315,0.3207885912309311,6727.731430083567,6729.077975242392,1.0
6734.88980686436,0.18659308367920924,6734.215919072385,6735.563762091767,1.0
6739.723824173071,0.1574829312195179,6739.049452693115,6740.398263136861,1.0
6741.261426118421,0.12815258124053164,6740.586900787221,6741.936018948851,1.0
6751.89895474592,0.5817329267365171,6751.223365031948,6752.574612065633,1.0
6769.524556791445,0.5768898938599796,6768.847203473556,6770.201977891558,1.0
6774.066463846805,0.3331693160249146,6773.388656069258,6774.744339452053,1.0
6808.603213798926,0.29861693371982856,6807.9219503012655,6809.284545470099,1.0
6812.020858973116,0.34718334461011474,6811.33925350856,6812.702532645405,1.0
6822.130484698851,0.2888385762895144,6821.447867673074,6822.813170033588,1.0
6830.356092245255,0.3800926080636301,6829.672652171638,6831.039600710194,1.0
6845.423616063808,0.37144439554132297,6844.738668345575,6846.108632324231,1.0
6857.484765440155,0.13991244161918934,6856.798610892774,6858.170988650491,1.0
6859.018760593904,0.1586934878329771,6858.332452556171,6859.705137309952,1.0
6859.920773119784,0.35719002046183007,6859.234374827386,6860.60724009953,1.0
7449.313129634915,0.2309153927300004,7448.567757205577,7450.058576653096,1.0
7463.444488738246,0.23883570841167115,7462.697702336201,7464.191349870631,1.0
7475.476177118598,0.1018806588454653,7474.728186835248,7476.224242252757,1.0
7493.580957713692,0.3599206136540737,7492.831155880197,7494.330834579279,1.0
7527.052244605395,0.39994335883440507,7526.299093661183,7527.80547091684,1.0
7533.089252537707,0.4537217532913266,7532.335497535217,7533.843082967878,1.0
7557.548549025236,0.4837649948346097,7556.792346644723,7558.304827078338,1.0
7564.956625231816,0.11237663385451872,7564.199681605008,7565.71364460539,1.0
7570.852101828878,0.4134148630869849,7570.094568305305,7571.609711158247,1.0
7575.99643207565,0.35447767220664345,7575.238383814427,7576.754556194178,1.0
7587.978485657878,0.5017444135314827,7587.219238481771,7588.737808811265,1.0
7682.241290244738,0.3031433389581955,7681.472611206333,7683.010046204261,1.0
7753.10518469057,0.26135635896566606,7752.329415066465,7753.881031945343,1.0
7782.564123790183,0.4674042738207364,7781.785406527735,7783.3429189782655,1.0
7790.942322251309,0.5329125169833914,7790.162766672895,7791.721955839248,1.0
7809.920167448166,0.3443631765161232,7809.138712961445,7810.701700134434,1.0
