Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s],Score_1 [nondim],e_Score_1 [nondim],Score_2 [nondim],e_Score_2 [nondim]
58715.48720578408,1.0745900399587036,0.15614022719005316,-29.328017822914145,0.15614022719005316,0.07331501832744362,NaN,0.07518669295235482,NaN
58719.46921322035,-1.4376016430766931,0.15145686479172207,-26.959945281756433,0.15145686479172207,-0.03720479989150201,NaN,-0.013496063682933589,NaN
58719.47188438968,-3.0087453056068156,0.1540445013320283,-27.81965019682201,0.1540445013320283,-0.13523535467035985,NaN,0.16058674885839347,NaN
58720.49734657032,-2.610956995595199,0.1513312706896241,-27.242659942601602,0.1513312706896241,-0.06533322426449739,NaN,0.03953115684347918,NaN
58764.40302325105,-0.35318382626258327,0.14677249432451575,-26.863807597179054,0.14677249432451575,-0.0450288089467894,NaN,-0.013668977899745494,NaN
58764.4047259377,2.5069305348121027,0.14518361129143023,-29.431657915110144,0.14518361129143023,0.026609815213359367,NaN,0.1320031026033592,NaN
58764.40649792877,3.6602113169225916,0.15656532355044903,-28.869022247789037,0.15656532355044903,0.03604415641326759,NaN,0.07427512926453611,NaN
58772.45141617271,-3.074069600911951,0.1705181802494214,-25.219875038890425,0.1705181802494214,-0.14894047633321042,NaN,-0.047310345465089096,NaN
58772.45403845654,-1.1519766373528952,0.15145414583028716,-28.249887600022582,0.15145414583028716,-0.009216444962126254,NaN,0.06789632851454094,NaN
58772.45668328182,-1.0464480399467284,0.15342209586258174,-28.25759505903195,0.15342209586258174,0.04404450809981679,NaN,0.013854009100120558,NaN
58780.35412400027,-2.8703919677037746,0.13958604473348624,-28.554598908951082,0.13958604473348624,-0.04560002462373406,NaN,0.13127991575471062,NaN
58780.35707840078,-2.466186844757509,0.14037535355613046,-27.160247403197072,0.14037535355613046,-0.04908688750679445,NaN,0.015809240147129977,NaN
58780.35981129807,-0.3189912499227887,0.13730410576151644,-29.242827858362897,0.13730410576151644,0.1449709808728848,NaN,-0.005679501091685482,NaN
58781.43627418771,-3.88314448113724,0.13792874243166575,-26.262723643486027,0.13792874243166575,-0.032069656645687394,NaN,-0.07829979558476052,NaN
58781.4400922838,-1.1996771015385725,0.13694364745627355,-29.068860223969686,0.13694364745627355,0.02584874470098437,NaN,0.10180854337000866,NaN
58781.44404569107,-2.071263885922111,0.14900977071247054,-26.58207451728629,0.14900977071247054,-0.08744409397336907,NaN,0.005837847303939603,NaN
58788.44648133029,-0.05669840635638579,0.16228606482432728,-28.46284467112801,0.16228606482432728,0.031580627835338305,NaN,0.044179253219658064,NaN
58788.44761548052,0.4346227282898134,0.16642431840752142,-29.75299435207637,0.16642431840752142,0.12345624534205332,NaN,0.059975458638535595,NaN
58788.44857690371,-2.3184412351746957,0.16367270935933276,-26.75262593018454,0.16367270935933276,-0.12821805659846083,NaN,0.06227570427468475,NaN
58794.40513482858,3.6129800488831023,0.1343453803873667,-28.38869372815008,0.1343453803873667,-0.10942598361661247,NaN,0.18266561959165203,NaN
58794.40672219306,4.124792511913952,0.14709262273518423,-27.578657493764197,0.14709262273518423,0.0239801085732243,NaN,-0.023508011514095498,NaN
58794.40829792922,0.3764155160506526,0.13917873599969652,-24.84753790509409,0.13917873599969652,-0.08275719978968155,NaN,-0.14707299381814756,NaN
58794.4099494837,3.265561434518059,0.13817180599185294,-27.01851090723154,0.13817180599185294,0.009370055415599158,NaN,-0.05632924082185272,NaN
58795.39805369527,2.4465009273258964,0.13981176829263883,-26.939454621066773,0.13981176829263883,-0.07996813808289843,NaN,0.028673481859864382,NaN
58795.40051267445,4.30996635723243,0.14025072728378266,-28.25816416387095,0.14025072728378266,0.1497453746549881,NaN,-0.09465495787782757,NaN
58795.4031065985,5.073440240792529,0.13984619523024686,-29.243025573744927,0.13984619523024686,0.02561956136046058,NaN,0.11691441348018117,NaN
58795.40786679748,2.4956179142458303,0.13964388663638164,-26.951631394375823,0.13964388663638164,-0.094546463965683,NaN,0.044685475061163944,NaN
58796.34460004075,2.549631743377379,0.1417544460030098,-25.274748376207878,0.1417544460030098,-0.13541112141386544,NaN,-0.05652018130426089,NaN
