lambda,weight,lambda_lo,lambda_hi,min_telluric_model_all_obs,order,weight_snr,weight_input
5302.802076448625,0.0009811346289863424,5300.895240769626,5303.282800933203,1.0,45,0.061391050669178125,0.01598172076046467
5303.348305361668,0.0030330948155651827,5301.441273264103,5303.829079364523,1.0,45,0.05898985502155385,0.05141722783446312
5303.7836618510355,0.0336204504713478,5301.8764732035415,5304.264475321047,1.0,45,0.060010387927046716,0.5602438449859619
5304.704570171479,0.001027185762510708,5302.7970503743745,5305.185467126254,1.0,45,0.055681031111657384,0.01844767853617668
5305.023992328223,0.0010284019536136967,5303.116357670041,5305.504918240152,1.0,45,0.05830162754638858,0.017639335244894028
5305.32239740278,0.0019105624820378638,5303.414655441055,5305.803350366562,1.0,45,0.05815809163659241,0.032851189374923706
5305.659046152052,0.0064514916240750505,5303.751183134735,5306.14002963466,1.0,45,0.05656593519118149,0.11405259370803833
5306.042883370532,0.0009740237738863941,5304.134882329112,5306.523901649828,1.0,45,0.05473514094708197,0.017795218154788017
5296.791666409829,0.007949486125858739,5294.8869920154,5297.271846021862,1.0,46,0.04032431605822456,0.19713877141475677
5297.255342690619,0.0060954235390072685,5295.3505015627425,5297.735564337135,1.0,46,0.04019519659609191,0.15164557099342346
5297.553783899039,0.001192406488622318,5295.648835454627,5298.034032600684,1.0,46,0.04078580450193697,0.029235821217298508
5298.1740346653405,0.026864371625039733,5296.26886318483,5298.654339595697,1.0,46,0.04238322947832591,0.6338443756103516
5298.859861311845,0.018289019057186107,5296.9544432147895,5299.340228415682,1.0,46,0.03941363871405865,0.46402767300605774
5299.4979571768035,0.018663685374834545,5297.592309626727,5299.978382127097,1.0,46,0.044318356917749095,0.42112764716148376
5299.756477205811,0.03031675026623608,5297.850736694465,5300.236925592188,1.0,46,0.045785294466011484,0.6621503829956055
5299.96538926184,0.015239409584501715,5298.059573627764,5300.445856587097,1.0,46,0.04814840475295303,0.3165091276168823
5300.259929622492,0.011733563372473303,5298.354008074588,5300.7404236492475,1.0,46,0.05064053643738417,0.231702983379364
5301.467186712889,0.005552039475235237,5299.5608310471625,5301.947790183301,1.0,46,0.06023551618212658,0.09217219054698944
5301.8796065862925,0.0021645515239761687,5299.973102618419,5302.360247444547,1.0,46,0.06179737208813489,0.03502659499645233
5302.227518675024,0.029121684661236217,5300.320889601371,5302.708191073181,1.0,46,0.0628126873304165,0.463627427816391
5302.5227918526725,0.009835100664522211,5300.616056601678,5303.003491018761,1.0,46,0.062018678162070406,0.1585828810930252
5302.802076448625,0.0009644965826007162,5300.895240769626,5303.282800933203,1.0,46,0.06034998340020261,0.01598172076046467
5303.348305361668,0.0032543785255100244,5301.441273264103,5303.829079364523,1.0,46,0.06329354309002111,0.05141722783446312
5303.7836618510355,0.038364975496089186,5301.8764732035415,5304.264475321047,1.0,46,0.06847906646265878,0.5602438449859619
5304.704570171479,0.0013407193427098002,5302.7970503743745,5305.185467126254,1.0,46,0.0726768595886248,0.01844767853617668
5305.023992328223,0.0013943276487775264,5303.116357670041,5305.504918240152,1.0,46,0.07904649633444297,0.017639335244894028
5305.32239740278,0.002685545424091678,5303.414655441055,5305.803350366562,1.0,46,0.0817488034738138,0.032851189374923706
5305.659046152052,0.009512812843287583,5303.751183134735,5306.14002963466,1.0,46,0.08340724690259392,0.11405259370803833
5306.042883370532,0.0015222074742403254,5304.134882329112,5306.523901649828,1.0,46,0.0855402536231767,0.017795218154788017
5306.508012539285,0.0008783545175648677,5304.599844241972,5306.989072984776,1.0,46,0.08752166932742235,0.01003585197031498
5307.344647591126,0.00883601076917181,5305.436178448044,5307.8257838816035,1.0,46,0.09239355025101757,0.09563449770212173
5308.842898874368,0.05427336113012376,5306.933890974802,5309.324170988522,1.0,46,0.09485931604288632,0.5721458196640015
5309.911175921509,0.009847888734942724,5308.001783879982,5310.39254488011,1.0,46,0.09994214494325457,0.09853589534759521
5310.162001966152,0.004096523306587639,5308.252519730037,5310.643393663339,1.0,46,0.10494742205937635,0.039034053683280945
5310.379472048961,0.0025194844711417517,5308.469911612735,5310.860883460856,1.0,46,0.1057945676483331,0.02381487563252449
5311.696477506565,0.001545418226803892,5309.786443488078,5312.178008311332,1.0,46,0.11277926425034446,0.013703035190701485
5311.9531853603,0.0031833942384411253,5310.043059032184,5312.434739436867,1.0,46,0.11352159955296237,0.02804218977689743
5312.172112572521,0.004079741355471605,5310.261907520323,5312.653686495892,1.0,46,0.11455716283697018,0.03561314940452576
5312.931357855135,0.0015206515686427688,5311.020879785771,5313.413000607738,1.0,46,0.11754484196566263,0.012936778366565704
5313.108394770542,0.00230689395583498,5311.197853040438,5313.590053572391,1.0,46,0.11747320528937896,0.019637618213891983
5314.137904053927,0.005650558747781128,5312.22699212237,5314.61965618574,1.0,46,0.11939155070571561,0.04732796177268028
5314.336709363061,0.0158108839074418,5312.425725943063,5314.81847951753,1.0,46,0.11997218698266437,0.13178791105747223
5314.721532512619,0.004038630997517172,5312.810410713985,5315.2033375531555,1.0,46,0.12074083051040786,0.03344875946640968
5315.0611768183035,0.01360861500328893,5313.149932886905,5315.543012649227,1.0,46,0.12244804099199283,0.11113787442445755
5316.206492469796,0.0028013693766163216,5314.294836694109,5316.688432129087,1.0,46,0.12591416891286253,0.022248245775699615
5316.395439741856,0.006624921586766188,5314.483716022581,5316.877396530124,1.0,46,0.12734694887133932,0.05202261731028557
5316.555120891834,0.026955862123160184,5314.643339752782,5317.037092155966,1.0,46,0.12815070579238602,0.21034501492977142
5317.260945941054,0.0034427396440812144,5315.348910994228,5317.742981191618,1.0,46,0.12325349987152802,0.02793218567967415
5318.100632348601,0.05728787441491677,5316.188295458769,5318.582743720772,1.0,46,0.12742024603204113,0.44959789514541626
5319.025863874197,0.005914453522806509,5317.113194280173,5319.508059123051,1.0,46,0.12875701241258192,0.045935001224279404
5319.833175704265,0.006693704099519604,5317.920215808815,5320.315444139815,1.0,46,0.13702733422265628,0.04884940758347511
5320.254395952602,0.01631717660700583,5318.341284590477,5320.736702573791,1.0,46,0.1373358898224198,0.1188121810555458
5320.519360362979,0.005211266722035073,5318.606153722247,5321.001691004465,1.0,46,0.13718981714321707,0.03798581287264824
5320.7758631576235,0.00509865284865961,5318.862564281,5321.25821705232,1.0,46,0.1375285327121714,0.037073418498039246
5321.296593516869,0.009657148179095928,5319.383107390709,5321.778994618274,1.0,46,0.13877013149599796,0.0695909708738327
5321.520839392113,0.018570889646395014,5319.607272629334,5322.003260822484,1.0,46,0.13784058431230434,0.13472729921340942
5322.297671741057,0.002906916708926458,5320.383825636974,5322.780163595013,1.0,46,0.13807324817903194,0.021053439006209373
5322.593816455702,0.03174343981350126,5320.679863860882,5323.076335156599,1.0,46,0.13698217147976283,0.23173409700393677
5323.23377478465,0.0023950514352625387,5321.319592067084,5323.716351500844,1.0,46,0.13938560367109756,0.01718291826546192
5323.528559897491,0.05909598621108671,5321.614271178086,5324.011163337371,1.0,46,0.14003181300946674,0.42201828956604004
5324.268657376273,0.0017317416169643166,5322.354102525065,5324.751327909546,1.0,46,0.1360848611720893,0.012725453823804855
5325.670365522001,0.06360017885831806,5323.755306630274,5326.153163126851,1.0,46,0.12100766104333133,0.5255880355834961
5326.757754539001,0.006913770469805275,5324.842304632837,5327.24065072089,1.0,46,0.1257725668737064,0.05497041717171669
5327.04023771445,0.020440664425903886,5325.124686230104,5327.523159504796,1.0,46,0.13671927787766813,0.1495082825422287
5327.442511758784,0.0038252658699296288,5325.526815620632,5327.925470017205,1.0,46,0.13872676413655888,0.027574101462960243
5327.629981802194,0.03138024436650226,5325.714218251651,5328.112957055676,1.0,46,0.13753471860883304,0.22816234827041626
5328.303159596099,0.008313225317909338,5326.387153977415,5328.7861958763815,1.0,46,0.12109002451269593,0.06865326315164566
5328.748414591416,0.004431441125831142,5326.832248863398,5329.231491236203,1.0,46,0.10250943885719076,0.043229591101408005
5329.529916439121,0.05795935753903675,5327.613469690695,5330.0130639308045,1.0,46,0.08946415723201584,0.6478500366210938
5329.811637953404,0.03086528969754764,5327.89508990068,5330.2948109844965,1.0,46,0.08924979238591382,0.34583038091659546
5330.02143946207,0.060075538952369716,5328.10481596678,5330.504631512677,1.0,46,0.0896382032165974,0.6702001690864563
5330.628801981685,0.038403816276147626,5328.711960084783,5331.112049092621,1.0,46,0.0975425205322728,0.3937135934829712
5331.2777562117935,0.02792789989417722,5329.3606809573075,5331.76106215355,1.0,46,0.12545945965982022,0.22260497510433197
5331.476127513568,0.041142078190640516,5329.558980926704,5331.959451438635,1.0,46,0.12800047407833617,0.3214212954044342
5332.045076883171,0.002742216103133736,5330.127725707687,5332.528452386232,1.0,46,0.13250254730177688,0.020695572718977928
5332.9450408031635,0.016335556014737566,5331.027366009472,5333.428497892278,1.0,46,0.1353756874480575,0.12066831439733505
5333.8373422120285,0.002448031364405028,5331.919346555491,5334.320880192552,1.0,46,0.12676511024821166,0.019311554729938507
5334.149713911744,0.03167297236814535,5332.231605929403,5334.633280210263,1.0,46,0.1267403352796896,0.24990443885326385
5334.3900850236305,0.06986342867375997,5332.471890606193,5334.873673112946,1.0,46,0.12617025359698467,0.5537234544754028
5335.141682088297,0.004286682312878059,5333.223217403917,5335.625338313497,1.0,46,0.12366866971415318,0.0346626378595829
5335.698212691633,0.0016892629471288222,5333.7795478843,5336.181919369006,1.0,46,0.1299302415003128,0.013001306913793087
5336.348869563756,0.016347288559891725,5334.429970786586,5336.832635226301,1.0,46,0.12912982132068837,0.12659576535224915
5337.658251142342,0.0018540288779714945,5335.738881524384,5338.142135506618,1.0,46,0.12204264953090929,0.015191647224128246
5337.973266399855,0.0016159787651904977,5336.053783505496,5338.4571793217765,1.0,46,0.12043168761050341,0.013418219052255154
5338.276335762272,0.04806199374342365,5336.356743887139,5338.760276158888,1.0,46,0.11866507500451126,0.4050222337245941
5339.22873113672,0.01289372510739661,5337.30879678954,5339.712757872552,1.0,46,0.11421232389564154,0.11289259046316147
5339.805618123627,0.00609921059264323,5337.8854763335385,5340.289697157036,1.0,46,0.11419224024889885,0.053411778062582016
5340.039053139303,0.0015509126171317988,5338.11882740827,5340.523153334718,1.0,46,0.11173162388178695,0.013880695216357708
5340.911121318299,0.004705691146471719,5338.990582000091,5341.395300570883,1.0,46,0.0988401576731511,0.047609101980924606
5341.423187022665,0.04795339805863986,5339.502463570647,5341.907412696466,1.0,46,0.0881160644505593,0.5442072153091431
5341.936685059604,0.00932837932532592,5340.015776958721,5342.420957284469,1.0,46,0.08456306420205445,0.11031269282102585
5342.513559997089,0.06538203264149563,5340.59244445763,5342.997884518439,1.0,46,0.08559484407226602,0.7638548016548157
5344.192692963494,0.018843624409575335,5342.27097362427,5344.677169706313,1.0,46,0.093998653677051,0.20046696066856384
5344.4631182055355,0.0012286197513538615,5342.541301624044,5344.947619463703,1.0,46,0.092735993023617,0.013248574919998646
5344.919349935443,0.03245906366760369,5342.99736929749,5345.403892553209,1.0,46,0.09030398568945752,0.35944220423698425
5345.734574456529,0.0009021392353173808,5343.812300671825,5346.219190978314,1.0,46,0.08773973200965468,0.010281992144882679
5345.9335906772485,0.0028464993671044082,5344.01124532826,5346.41822524081,1.0,46,0.08589037116943599,0.03314107656478882
5346.247405010834,0.004766990138265762,5344.324946817286,5346.732068023173,1.0,46,0.08178699954543117,0.0582854263484478
5347.293087280369,0.05273235857792472,5345.370253069721,5347.777845088829,1.0,46,0.07580757707609992,0.6956080198287964
5348.039431527784,0.004951451686928964,5346.116328939056,5348.5242569959355,1.0,46,0.07204125661797912,0.06873077899217606
5348.300269825776,0.0015365072793605827,5346.377073442151,5348.785118940173,1.0,46,0.07114125064044807,0.021597979590296745
5348.991616708692,0.0019680107832436957,5347.068171723501,5349.476528497005,1.0,46,0.06955277660882256,0.028295215219259262
5349.199773028398,0.001918685926981552,5347.2762531922335,5349.684703687081,1.0,46,0.06868849444221141,0.0279331486672163
5349.545454662648,0.0019060633639690265,5347.621810522754,5350.030416659032,1.0,46,0.06721323725587174,0.028358452022075653
5349.811967484842,0.040750257615178434,5347.888227509548,5350.296953641894,1.0,46,0.06278068986865484,0.6490890383720398
5350.241362904045,0.0014153983486209375,5348.317468522364,5350.726387987855,1.0,46,0.0587742573721433,0.024081943556666374
5350.587634066376,0.0013859608151535901,5348.663615168978,5351.072690541331,1.0,46,0.057172642559153435,0.024241678416728973
5350.955518522778,0.03201748867419455,5349.031367337733,5351.440608348225,1.0,46,0.05680412866804777,0.5636472105979919
5351.231287964418,0.014995244360745523,5349.307037615383,5351.71640278969,1.0,46,0.0580919822187772,0.2581293284893036
5351.564628689298,0.0010679298813755778,5349.6402584742045,5352.049773733509,1.0,46,0.05609567520130431,0.019037650898098946
5351.835978492714,0.0011762549391970795,5349.91151070289,5352.321148136088,1.0,46,0.054975043647361756,0.02139616198837757
5344.192692963494,0.00928877575515593,5342.27097362427,5344.677169706313,1.0,47,0.04633569404243752,0.20046696066856384
5344.4631182055355,0.0006362911745354047,5342.541301624044,5344.947619463703,1.0,47,0.04802714090969338,0.013248574919998646
5344.919349935443,0.01808680427762902,5342.99736929749,5345.403892553209,1.0,47,0.050319089034141874,0.35944220423698425
5345.734574456529,0.0005737011155029064,5343.812300671825,5346.219190978314,1.0,47,0.05579668875631615,0.010281992144882679
5345.9335906772485,0.001869548304219836,5344.01124532826,5346.41822524081,1.0,47,0.05641181572858628,0.03314107656478882
5346.247405010834,0.00323194721636908,5344.324946817286,5346.732068023173,1.0,47,0.05545034872092258,0.0582854263484478
5347.293087280369,0.04127342830384833,5345.370253069721,5347.777845088829,1.0,47,0.059334319224793555,0.6956080198287964
5348.039431527784,0.00426149031145221,5346.116328939056,5348.5242569959355,1.0,47,0.062002648215835225,0.06873077899217606
5348.300269825776,0.0013735330870970305,5346.377073442151,5348.785118940173,1.0,47,0.06359544333091754,0.021597979590296745
5348.991616708692,0.0018946897518733788,5347.068171723501,5349.476528497005,1.0,47,0.06696148932571999,0.028295215219259262
5349.199773028398,0.0018982892627445191,5347.2762531922335,5349.684703687081,1.0,47,0.06795829877111002,0.0279331486672163
5349.545454662648,0.0019815070855554798,5347.621810522754,5350.030416659032,1.0,47,0.06987359831957592,0.028358452022075653
5349.811967484842,0.04368154208630322,5347.888227509548,5350.296953641894,1.0,47,0.06729668736335395,0.6490890383720398
5350.241362904045,0.0016234292157678227,5348.317468522364,5350.726387987855,1.0,47,0.06741271575310309,0.024081943556666374
5350.587634066376,0.0016708700579558717,5348.663615168978,5351.072690541331,1.0,47,0.0689255104053694,0.024241678416728973
5350.955518522778,0.04088455610283851,5349.031367337733,5351.440608348225,1.0,47,0.07253571974473667,0.5636472105979919
5351.231287964418,0.019729759051588244,5349.307037615383,5351.71640278969,1.0,47,0.07643362018200814,0.2581293284893036
5351.564628689298,0.0014757635845719624,5349.6402584742045,5352.049773733509,1.0,47,0.0775181555997189,0.019037650898098946
5351.835978492714,0.0016930457003364273,5349.91151070289,5352.321148136088,1.0,47,0.07912847646489554,0.02139616198837757
5352.5589737715645,0.007504689081604092,5350.6342459997195,5353.044208957934,1.0,47,0.08807265700999131,0.08521020412445068
5353.535317405517,0.013156888943104916,5351.610238550067,5354.020641102128,1.0,47,0.09323714942989003,0.1411120891571045
5354.463023960927,0.001275841316969509,5352.537611511288,5354.948431758594,1.0,47,0.09334968538852127,0.013667333871126175
5354.872502013234,0.04111632109213993,5352.946942319299,5355.357946932053,1.0,47,0.09722024482143136,0.4229193329811096
5356.381711302601,0.00156049947949235,5354.455608911789,5356.867293038494,1.0,47,0.10886915979381889,0.014333714731037617
5357.211126360719,0.0032716349080948244,5355.284725720378,5357.696783287071,1.0,47,0.11323632917262551,0.028892096132040024
5357.587112593675,0.00327692059510817,5355.660576752367,5358.072803604985,1.0,47,0.11474179970869186,0.028559083119034767
5358.466730012946,0.0018972775546245175,5356.539877869831,5358.952500765801,1.0,47,0.11853728370301457,0.01600574515759945
5358.673437380967,0.002941853645158976,5356.746510907908,5359.159226872838,1.0,47,0.11964389816309855,0.024588413536548615
5359.608890203744,0.00891047105252922,5357.681627351014,5360.094764498907,1.0,47,0.1233906408374785,0.07221350818872452
5360.414583461669,0.0019841376909153744,5358.487030889536,5360.900530796798,1.0,47,0.12616867078216773,0.01572607271373272
5360.692385281616,0.007265759077105956,5358.76473281467,5361.178357800814,1.0,47,0.12716470237627386,0.05713660269975662
5361.025714601027,0.002107428732323675,5359.097942272123,5361.51171733813,1.0,47,0.12856633616479687,0.016391761600971222
5361.200545818874,0.00237319299699848,5359.272710622377,5361.686564405267,1.0,47,0.12936947892090897,0.018344303593039513
5363.118201916511,0.029836805905815843,5361.189677149666,5363.604394347642,1.0,47,0.1301372270709122,0.22927187383174896
5364.341396022559,0.04515360937270927,5362.412431407097,5364.827699342112,1.0,47,0.13485945049035508,0.3348197638988495
5365.925706816747,0.002700510431054448,5363.996172498643,5366.412153761685,1.0,47,0.13028383619982217,0.02072790078818798
5366.371802426736,0.06831814563168152,5364.442107697022,5366.858289812385,1.0,47,0.13120826347856757,0.5206847786903381
5366.897442292911,0.06021109326887351,5364.96755854825,5367.38397733034,1.0,47,0.13170565239300577,0.45716407895088196
5367.920552283848,0.0052878148582716005,5365.990300638857,5368.407180071112,1.0,47,0.1326756546821174,0.03985520079731941
5368.141002952141,0.006215241709956767,5366.210672035249,5368.627650724317,1.0,47,0.13732103417689126,0.04526066780090332
5368.968463772359,0.07358195505129646,5367.037835308663,5369.455186557834,1.0,47,0.13922662576196998,0.5285049080848694
5369.769679113943,0.0035374545250579995,5367.838762541059,5370.2564745334375,1.0,47,0.14106166018693736,0.02507736347615719
5370.018870238955,0.004909723359540619,5368.087864059384,5370.5056882488225,1.0,47,0.13781542871335742,0.03562535345554352
5370.387980959557,0.001991694334196334,5368.456842051386,5370.8748324310845,1.0,47,0.13643892286734582,0.014597699046134949
5371.091602813127,0.03965932121377102,5369.16021088943,5371.578518071356,1.0,47,0.13364263433634693,0.2967565059661865
5371.464629229094,0.06848412045783425,5369.533103168752,5371.95157830396,1.0,47,0.12972479308080895,0.5279185175895691
5371.820903817214,0.006204237079971169,5369.88924964402,5372.307885190083,1.0,47,0.11429115399741566,0.05428449064493179
5372.993418010767,0.07751225992372887,5371.061342212955,5373.48050567768,1.0,47,0.11908351068990244,0.6509067416191101
5375.208479730906,0.05470477537771475,5373.2756074186,5375.695768203806,1.0,47,0.14925189104919304,0.3665265142917633
5375.642784615734,0.00203764980313101,5373.709756131645,5376.130112460458,1.0,47,0.14962434509549966,0.013618437573313713
5376.277554162543,0.0027208012561710103,5374.344297421544,5376.764939552177,1.0,47,0.1496132355000912,0.018185565248131752
5376.6664243792675,0.0015490360551077575,5374.733027804347,5377.153845021854,1.0,47,0.15331416973989762,0.010103671811521053
5376.818173736785,0.0017901733704268404,5374.884722594283,5377.30560813618,1.0,47,0.15295177984677985,0.011704168282449245
5377.607358034138,0.002233892313772506,5375.673623108693,5378.094863976881,1.0,47,0.15092177448998312,0.01480165682733059
5378.3306742331015,0.015962915059344687,5376.396679210237,5378.818245747933,1.0,47,0.14598575370691874,0.1093457043170929
5378.542342654239,0.005995791211074684,5376.608271517485,5379.0299333578305,1.0,47,0.144975972900927,0.0413571372628212
5379.109991791379,0.036999569081503265,5377.175716533556,5379.597633955092,1.0,47,0.14429762361244722,0.25641149282455444
5379.71880260901,0.0023042265030100415,5377.784308428781,5380.206499964348,1.0,47,0.1446073303251899,0.01593436859548092
5381.076456290366,0.053241493116632774,5379.141473911172,5381.564276723533,1.0,47,0.14032464422461632,0.3794165551662445
5381.818839761489,0.005647897700821315,5379.8835904284715,5382.306727495285,1.0,47,0.13513015300482634,0.04179598391056061
5382.217257610164,0.002014818084679502,5380.281865009992,5382.705181462451,1.0,47,0.13411036077862284,0.015023582614958286
5382.524389348364,0.04203880510534187,5380.5888863066275,5383.012341043619,1.0,47,0.1351380076824526,0.31108054518699646
5382.829410243709,0.0013608198733576146,5380.893797519448,5383.317389590575,1.0,47,0.13330039491525222,0.010208670981228352
5383.270514530146,0.004022969272025351,5381.334743189103,5383.758533865233,1.0,47,0.1312149608317302,0.030659379437565804
5383.77302322703,0.01473557451860998,5381.837071188783,5384.261088116945,1.0,47,0.12251525080305388,0.12027543038129807
5384.875605498835,0.06279193820095735,5382.939256982804,5385.36377034313,1.0,47,0.11610200061387496,0.5408342480659485
5385.59521665187,0.0025075058643535346,5383.658609370717,5386.083446732374,1.0,47,0.11424581225245041,0.02194833941757679
5386.132978675738,0.003303372680848966,5384.196178020629,5386.621257506952,1.0,47,0.12183682352367974,0.027113089337944984
5386.633063769487,0.0025012998312344123,5384.696083288679,5387.121387935818,1.0,47,0.12163456199109611,0.02056405507028103
5387.085313223008,0.005464742494874842,5385.148170117726,5387.573678387925,1.0,47,0.11982381909017696,0.04560647904872894
5387.834660032237,0.021614997508826825,5385.897247469184,5388.323093129041,1.0,47,0.11493444111132278,0.18806371092796326
5388.295646727842,0.0014470395402772667,5386.358068398488,5388.784121615305,1.0,47,0.1135429125021345,0.012744428589940071
5388.468480694207,0.019109135293767836,5386.530840215452,5388.9569712499,1.0,47,0.11298592201361653,0.16912846267223358
5388.781168239045,0.0013042404487928064,5386.843415320912,5389.2696871413655,1.0,47,0.11073737552550898,0.011777780018746853
5389.01325395209,0.015607263811108602,5387.0754175782085,5389.501793894096,1.0,47,0.11053819287032765,0.14119340479373932
5389.848754928081,0.010022603117698712,5387.910618116233,5390.337370612264,1.0,47,0.10443432484858527,0.09597039222717285
5390.671082951536,0.004618665421334534,5388.732650438587,5391.1597731837055,1.0,47,0.09951963785517441,0.04640958830714226
5390.984629777226,0.0410624566899616,5389.04608451591,5391.473348433921,1.0,47,0.09681725139452305,0.4241233468055725
5391.340886997156,0.006060358011959788,5389.402213629234,5391.82963795028,1.0,47,0.095628631756836,0.06337388604879379
5391.494076164035,0.005504156008049638,5389.555347710789,5391.982841004493,1.0,47,0.09499362617708113,0.05794237181544304
5392.029319283387,0.01212360278465493,5390.090398361958,5392.518132646205,1.0,47,0.08837849603893395,0.1371781975030899
5392.266440381525,0.0012645659756837706,5390.327434193673,5392.75527524051,1.0,47,0.09056730554768883,0.013962720520794392
5392.961620039299,0.03257542519950236,5391.0223638716525,5393.45051791966,1.0,47,0.08746837036241047,0.3724251985549927
5393.1268212813175,0.020511514444541645,5391.187505708922,5393.615734137965,1.0,47,0.08672830772558539,0.23650310933589935
5393.5317534985015,0.0027083351829037686,5391.592292316448,5394.0207030642,1.0,47,0.0800002893849153,0.03385406732559204
5393.836102762575,0.005556739546937096,5391.896532139507,5394.325079918996,1.0,47,0.07720885191434318,0.07197023928165436
5394.675787384151,0.04440977960967584,5392.735914818719,5395.164840662017,1.0,47,0.07703643748511013,0.576477587223053
5395.839577253455,0.0009916557549628164,5393.899286200587,5396.328736034464,1.0,47,0.0701512638185977,0.014135964214801788
5396.1766086982925,0.03971845210416677,5394.236196452219,5396.665798032821,1.0,47,0.0724806329441385,0.5479871034622192
5396.720653821778,0.007956466239451421,5394.780045942408,5397.209892476611,1.0,47,0.06964271996812524,0.1142469197511673
5396.9426845166045,0.0011463244363035645,5395.001996797171,5397.431943299586,1.0,47,0.0675982337796597,0.016957905143499374
5397.75304302041,0.002809621192832252,5395.812063903997,5398.2423752662835,1.0,47,0.057728097236857304,0.048669908195734024
5398.095819719533,0.00420047648536446,5396.154717343978,5398.585183039761,1.0,47,0.05553441215371969,0.07563736289739609
5398.640020026864,0.03616610525034491,5396.698721962209,5399.129432681464,1.0,47,0.050837035838379806,0.7114125490188599
5399.122230476486,0.007422719987851956,5397.180759013677,5399.611686845781,1.0,47,0.048835538479282535,0.1519942283630371
5390.671082951536,0.0020961285717509084,5388.732650438587,5391.1597731837055,1.0,48,0.04516585145893919,0.04640958830714226
5390.984629777226,0.019565750857945523,5389.04608451591,5391.473348433921,1.0,48,0.04613221838720163,0.4241233468055725
5391.340886997156,0.003053152292242975,5389.402213629234,5391.82963795028,1.0,48,0.0481768198638197,0.06337388604879379
5391.494076164035,0.002839869938754735,5389.555347710789,5391.982841004493,1.0,48,0.0490119725820033,0.05794237181544304
5392.029319283387,0.006768123318843473,5390.090398361958,5392.518132646205,1.0,48,0.04933818523669567,0.1371781975030899
5392.266440381525,0.0007317793609976446,5390.327434193673,5392.75527524051,1.0,48,0.05240951144927815,0.013962720520794392
5392.961620039299,0.02114098341518554,5391.0223638716525,5393.45051791966,1.0,48,0.05676571697407269,0.3724251985549927
5393.1268212813175,0.013664251418739004,5391.187505708922,5393.615734137965,1.0,48,0.05777620200050738,0.23650310933589935
5393.5317534985015,0.0018943405862263303,5391.592292316448,5394.0207030642,1.0,48,0.05595607074350857,0.03385406732559204
5393.836102762575,0.00406463218938662,5391.896532139507,5394.325079918996,1.0,48,0.05647656906460667,0.07197023928165436
5394.675787384151,0.03646367620979972,5392.735914818719,5395.164840662017,1.0,48,0.06325254791855603,0.576477587223053
5395.839577253455,0.0009342877556838508,5393.899286200587,5396.328736034464,1.0,48,0.06609296270752842,0.014135964214801788
5396.1766086982925,0.038746231928168874,5394.236196452219,5396.665798032821,1.0,48,0.07070646678246183,0.5479871034622192
5396.720653821778,0.008377215253810608,5394.780045942408,5397.209892476611,1.0,48,0.07332552397960834,0.1142469197511673
5396.9426845166045,0.0012426101151595914,5395.001996797171,5397.431943299586,1.0,48,0.07327615673306984,0.016957905143499374
5397.75304302041,0.0033246142633349906,5395.812063903997,5398.2423752662835,1.0,48,0.06830944184165108,0.048669908195734024
5398.095819719533,0.005209916854468665,5396.154717343978,5398.585183039761,1.0,48,0.06888020225580899,0.07563736289739609
5398.640020026864,0.048782775802158326,5396.698721962209,5399.129432681464,1.0,48,0.06857171112519281,0.7114125490188599
5399.122230476486,0.010818891285889858,5397.180759013677,5399.611686845781,1.0,48,0.07117961913691231,0.1519942283630371
5402.773940379074,0.015082610427437611,5400.8311557971565,5403.2637277934155,1.0,48,0.0996846842768379,0.15130318701267242
5406.501603557803,0.006399796091757845,5404.557478544723,5406.99172890272,1.0,48,0.08681515687724141,0.07371749728918076
5406.860507416811,0.02374440018216964,5404.91625334542,5407.350665298088,1.0,48,0.09528605960428511,0.24919070303440094
5407.288444945061,0.07043523245070557,5405.344036991528,5407.77864162093,1.0,48,0.10025290089323521,0.7025755047798157
5407.839904360882,0.005598520838036591,5405.895298107946,5408.330151029197,1.0,48,0.09968605160699219,0.05616152659058571
5427.763314352094,0.01573017342365328,5425.811543836099,5428.255367173243,1.0,48,0.14913884758417803,0.1054733470082283
5428.407787115531,0.0016498967635380957,5426.455784853444,5428.899898361232,1.0,48,0.14872934845461247,0.01109328307211399
5429.312434560565,0.0018626477148733184,5427.360106996119,5429.804627816903,1.0,48,0.14639944277795405,0.012723051942884922
5429.828042837093,0.0014947780845895396,5427.875529864961,5430.320282835799,1.0,48,0.13555104868185722,0.011027418076992035
5430.342761916938,0.0014433937188479814,5428.3900638568675,5430.835048577401,1.0,48,0.1166557867290786,0.012373100034892559
5430.655596591457,0.011202789162984143,5428.702786039102,5431.147911611886,1.0,48,0.11353009565324913,0.09867682307958603
5431.212562956654,0.07323601514802226,5429.25955212465,5431.70492846876,1.0,48,0.11097242409179203,0.6599478721618652
5431.871201705635,0.005377933263687483,5429.91795403359,5432.363626926508,1.0,48,0.11095628832546776,0.0484689362347126
5432.286778970027,0.0012291953816510584,5430.333381860469,5432.779241864975,1.0,48,0.11713832366495969,0.010493537411093712
5448.106676902242,0.031587384096786277,5446.1475911123625,5448.600573946942,1.0,49,0.07837168091199634,0.4030458927154541
5448.4363667081625,0.0575716880105604,5446.477162365059,5448.930293640827,1.0,49,0.0799113766436422,0.7204442024230957
5449.026862845263,0.0016487953860391423,5447.0674461655335,5449.520843309239,1.0,49,0.08324044373363126,0.01980762369930744
