Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s],Score_1 [nondim],e_Score_1 [nondim],Score_2 [nondim],e_Score_2 [nondim]
58715.48720578408,-42340.5136388985,0.5414517710815577,0.293498298357008,NaN,-3.0671522458532903,NaN,0.5523433293265265,NaN
58719.46921322035,-42341.09242201393,0.5233788905287313,0.40653351271612337,NaN,-2.8576267365114343,NaN,0.2445572713857186,NaN
58719.47188438968,-42342.92376198274,0.5335932727512221,0.27522124866663944,NaN,-2.92982077228949,NaN,0.5380334736090249,NaN
58720.49734657032,-42342.21198941262,0.5313785360585346,0.601552989341144,NaN,-2.8967548273512675,NaN,-0.13652953131532367,NaN
58764.40302325105,-42341.23983165304,0.5132783673472474,2.387452697279514,NaN,2.2935003331889825,NaN,-5.702946326152101,NaN
58764.4047259377,-42340.40641926491,0.5074963369421746,2.4627492823346984,NaN,1.6293785429356615,NaN,-5.607184274407197,NaN
58764.40649792877,-42339.68639827492,0.5511979538279228,2.4784136988964747,NaN,1.7740082426150863,NaN,-5.693099098556065,NaN
58772.45141617271,-42342.01407215584,0.5977604389274804,0.10127287866635015,NaN,2.2180909633067585,NaN,-1.0356395934377054,NaN
58772.45403845654,-42341.0904975079,0.5236457804075327,0.24744317644217517,NaN,1.920052712223876,NaN,-1.2207031495182719,NaN
58772.45668328182,-42341.336443863634,0.5310512805490976,0.09516325712320395,NaN,2.4947984313936487,NaN,-1.1268019925312176,NaN
58780.35412400027,-42341.729513008504,0.4777850216718044,-0.8208128241603845,NaN,4.947185289243377,NaN,-0.18594128525360568,NaN
58780.35707840078,-42339.78738871556,0.48116327314188884,-0.7689964737510309,NaN,4.000501532509456,NaN,0.06321758110295896,NaN
58780.35981129807,-42340.46862060352,0.4696556664060984,-0.7115802495900425,NaN,5.044364269168958,NaN,-0.44396450264862125,NaN
58781.43627418771,-42339.352575918754,0.47468028717509064,-1.4018403698282782,NaN,5.449412726130745,NaN,0.8051091116580383,NaN
