Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s],Score_1 [nondim],e_Score_1 [nondim],Score_2 [nondim],e_Score_2 [nondim]
58764.47709085225,1.184264401838765,1.5747426845419297,1.2798042458535643,1.4574204013890517,0.5471290280879991,2.591215240030018,-1.2173256215262354,1.729830012901916
58764.47906360807,-0.22764729150503182,1.5677560424218773,1.2806233916430712,1.4571605040040934,-0.14412979510098217,2.591215240030018,-1.4202188666000768,1.729830012901916
58764.4809947739,1.591100236739308,1.5672505735035647,1.281163442570673,1.4570175368759097,0.026039359279679323,2.591215240030018,-0.9739310330912321,1.729830012901916
58771.41785443625,-2.308142691984915,1.4105003052191507,-0.08615240521284018,1.2921279890384763,1.1829681465346482,2.591215240030018,-2.367281228164731,1.729830012901916
58771.41962321926,-2.4585829371399424,1.4272077609278964,-0.08547493168858884,1.2918501352313458,0.7125637406229376,2.591215240030018,-2.413147830441741,1.729830012901916
58771.42127622235,-2.6549511695848227,1.4191613563307057,-0.08495648123061655,1.2916988809000518,1.320379933692911,2.591215240030018,-3.1538546305672983,1.729830012901916
58772.47489145159,1.163643705193786,1.405493962836472,0.2942817673311624,1.2733614045866157,1.394425524646902,2.591215240030018,-2.366284483721628,1.729830012901916
58772.47754459909,0.25666703278364367,1.4079537462861322,0.2953887398867846,1.2732532871310809,1.743311648490397,2.591215240030018,-2.7389593555341616,1.729830012901916
58772.48015896685,-0.27985829917048677,1.400712505220775,0.2962386472386831,1.2732627375746464,1.2360477328091797,2.591215240030018,-2.3084328146199997,1.729830012901916
58773.45721570261,0.1336568717455604,1.4444759055510603,0.5322504373394539,1.3124929183678335,1.4056818802254063,2.591215240030018,-2.345313084089859,1.729830012901916
58773.46347989951,-0.5813679132998558,1.508799660205014,0.5336212265984258,1.3123596290928672,1.9270500956071521,2.591215240030018,-3.0036157339494665,1.729830012901916
58773.47193135838,0.16689667847013412,1.438675042786006,0.5350302873493048,1.3123979151646272,2.067070564288112,2.591215240030018,-2.6770127585561765,1.729830012901916
58778.42540707433,0.5151851115602779,1.474675040411929,-0.6172372386441578,1.260172708618529,4.280214576965586,2.591215240030018,-2.806545866322134,1.729830012901916
58778.43391455291,-1.1497316301791192,1.3942684641659828,-0.6154061663148264,1.258860016998239,3.1026677258712354,2.591215240030018,-2.1089348873126057,1.729830012901916
58778.44017503751,0.3917109028194826,1.3682201981442932,-0.6145309221543865,1.2582206380150442,3.190033061068706,2.591215240030018,-2.030972031165527,1.729830012901916
58780.39287994725,0.4548726700187301,1.5013038539452783,-0.3029680053469831,1.2613160391346026,4.306514968094611,2.591215240030018,-2.032335198996707,1.729830012901916
58780.39742668469,0.3349892503697862,1.3978536379170947,-0.30112143614091624,1.2611791314261316,3.9484602178519115,2.591215240030018,-2.241914970211733,1.729830012901916
58780.40239222311,-0.2290587016161445,1.3859481654907693,-0.29913801381351357,1.2612500854982616,4.258091090129287,2.591215240030018,-1.7572883022049848,1.729830012901916
58781.44902167603,1.0739987647087907,1.4200581361327944,0.05892201198878339,1.2900189216799067,4.671319700450925,2.591215240030018,-2.1458082491112718,1.729830012901916
