Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s],Score_1 [nondim],e_Score_1 [nondim],Score_2 [nondim],e_Score_2 [nondim]
58764.47709085225,-75.64505933179404,0.6627691537406676,0.4425141945982034,NaN,-0.4758800145801762,NaN,-0.02645325283548344,NaN
58764.47906360807,-77.12410767761348,0.6428202232873472,0.44001407946232973,NaN,-0.4727763250390263,NaN,-0.025509102108347725,NaN
58764.4809947739,-75.80872527066197,0.6415487014082271,0.44568554824731166,NaN,-0.4772241400305853,NaN,-0.02268653557408502,NaN
58771.41785443625,-79.9549550566308,0.6288870508808724,0.4015973989012025,NaN,-0.41970432959823134,NaN,-0.0006990431121252006,NaN
58771.41962321926,-81.36539288388536,0.6743374560280841,0.3974366486427101,NaN,-0.4174898886088275,NaN,-0.004777444717711805,NaN
58771.42127622235,-80.89326584942602,0.6535875391030718,0.40338227792626924,NaN,-0.42143998331680554,NaN,-0.00045382105308385543,NaN
58772.47489145159,-76.9498786829122,0.6610462561855039,0.37063732431872154,NaN,-0.38975452377962533,NaN,-0.005252088993109398,NaN
58772.47754459909,-78.69821462898807,0.6679080405396053,0.37572813172172914,NaN,-0.39305277805503247,NaN,-0.0013894049993909197,NaN
58772.48015896685,-78.76073653905327,0.6487112225882419,0.37339468427850875,NaN,-0.39194097100902575,NaN,-0.003925770570027156,NaN
58773.45721570261,-77.71605799236632,0.6699026666426761,0.3433057422131185,NaN,-0.36276160614213315,NaN,-0.008212344584584499,NaN
58773.46347989951,-79.29976148572037,0.8262415985748615,0.34298524972916766,NaN,-0.3604543553917019,NaN,-0.004435543320381851,NaN
58773.47193135838,-78.00823677969363,0.653947597323882,0.33597823406660154,NaN,-0.35828176787049065,NaN,-0.014284379408096688,NaN
58778.42540707433,-77.67535708567306,0.8503739173536651,0.28553407025077604,NaN,-0.2915654290276545,NaN,0.012604028121711063,NaN
58778.43391455291,-80.35558486347712,0.6656071889568096,0.2783300324578022,NaN,-0.28812429103516096,NaN,0.004790108922038056,NaN
58778.44017503751,-78.84301148605415,0.5967905837672095,0.2897194001707817,NaN,-0.2940618186672248,NaN,0.016191742006739198,NaN
58780.39287994725,-79.04961312976138,0.9040957273971304,0.24318180850922033,NaN,-0.25221220742741546,NaN,0.0032796112997554054,NaN
58780.39742668469,-79.29880733259841,0.6691607424784883,0.254742357324659,NaN,-0.25837069567084475,NaN,0.014600414294553528,NaN
58780.40239222311,-79.02164364809809,0.637931779820332,0.2553999035170875,NaN,-0.2560512543754959,NaN,0.02035586693495589,NaN
58781.44902167603,-77.61530697362939,0.6582547494919352,0.2560241611130607,NaN,-0.2507941332958879,NaN,0.031669342888363386,NaN
