Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s],Score_1 [nondim],e_Score_1 [nondim],Score_2 [nondim],e_Score_2 [nondim]
58764.47709085225,0.6338314371823799,0.24273735088318496,66487.95754883577,0.24273735088318496,0.09350977955119662,NaN,0.08969765397600676,NaN
58764.47906360807,-0.4849303238443099,0.2358515358046197,66487.71515247725,0.2358515358046197,-0.01540851269011129,NaN,0.1981981877808948,NaN
58764.4809947739,2.823130869161105,0.2354244178588721,66486.17296883815,0.2354244178588721,-0.005426946046282357,NaN,0.022732610077531232,NaN
58771.41785443625,-2.0704365873971255,0.23117465243054186,66485.8961828354,0.23117465243054186,-0.03249757904783993,NaN,0.026788162829049385,NaN
58771.41962321926,-0.0426435354311252,0.24702958661813704,66483.74304218708,0.24702958661813704,-0.07790887925434961,NaN,-0.145096460256206,NaN
58771.42127622235,-1.3868353448051494,0.23979247269722762,66484.94282831767,0.23979247269722762,-0.09834127459148768,NaN,0.007013078069442089,NaN
58772.47489145159,1.494262179301586,0.24258500279802478,66486.1747650383,0.24258500279802478,0.05597120622863294,NaN,-0.0526973919590235,NaN
58772.47754459909,1.1893923054740299,0.2449187761404322,66485.59784859756,0.2449187761404322,-0.006325358446356476,NaN,-0.03701191968323645,NaN
58772.48015896685,-0.36582706002809573,0.23818108220448547,66486.59392561142,0.23818108220448547,0.02416303221032133,NaN,0.030828246779838565,NaN
58773.45721570261,1.3383541810471797,0.24531586353686638,66485.53600887085,0.24531586353686638,-0.06710834633787707,NaN,0.0313074729073362,NaN
58773.46347989951,0.431935787841212,0.2992805067496124,66485.77528094691,0.2992805067496124,0.011249185270380869,NaN,-0.039883956914571445,NaN
58773.47193135838,-1.1560650761675788,0.2398696927407223,66488.07322170638,0.2398696927407223,0.1932482402843532,NaN,-0.020904764789252822,NaN
58778.42540707433,0.22133535939792637,0.3076339089247455,66485.81279938744,0.3076339089247455,-0.002937434400457989,NaN,-0.018441566304793933,NaN
58778.43391455291,-0.500262551693595,0.24408747367987882,66484.84814581074,0.24408747367987882,-0.11216252060346191,NaN,0.0140178378545949,NaN
58778.44017503751,-0.0857383114635013,0.21995440048670226,66485.96420051741,0.21995440048670226,-0.039182438107900466,NaN,0.042218126193076966,NaN
58780.39287994725,-0.34978658812178764,0.32572393715335507,66486.55646033229,0.32572393715335507,-0.01973106435961744,NaN,0.08092566441312249,NaN
58780.39742668469,-0.6253536951553542,0.24533418280669364,66486.75069505685,0.24533418280669364,0.08996359739841407,NaN,-0.033626851657907464,NaN
58780.40239222311,0.7175197817268781,0.23437411843880868,66484.78254194358,0.23437411843880868,-0.13375092754919043,NaN,0.03366558507099595,NaN
58781.44902167603,0.0210369002452353,0.241638537041347,66487.16318082754,0.241638537041347,-0.005208123961787631,NaN,0.12723325214642922,NaN
58781.45260148131,1.3375405409024097,0.23588422769261025,66486.81647105825,0.23588422769261025,-0.01229854152304738,NaN,0.09928215413656169,NaN
58781.45556386143,-1.5641518010525033,0.28196806588317047,66488.2354844372,0.28196806588317047,0.12361503436594407,NaN,0.08202619207974042,NaN
58785.43437185307,0.7901373835629784,0.2375232577363152,66485.29262794091,0.2375232577363152,-0.03231423019626131,NaN,-0.037297251546384864,NaN
58785.43666266622,1.8392527955875266,0.24555531268205247,66487.36193415818,0.24555531268205247,0.001733088561866103,NaN,0.13971346991867248,NaN
58785.43881751886,0.177594311608118,0.23990456527999174,66485.49095826555,0.23990456527999174,-0.11681957179692387,NaN,0.0877668927783569,NaN
58785.44089421652,2.712213414852158,0.2445406777434673,66485.58933452569,0.2445406777434673,-0.06907983720491878,NaN,0.03937779048582841,NaN
58785.4430499539,0.2235512671759352,0.24015175849026374,66487.30377644832,0.24015175849026374,0.08984469983609011,NaN,0.02503879402131787,NaN
58788.47010594197,-1.1772176921367645,0.25290144252342955,66485.67657671476,0.25290144252342955,-0.017104978237552082,NaN,-0.015405483942802767,NaN
58788.47124206897,1.1977882649225648,0.27876188940147284,66484.77093951225,0.27876188940147284,-0.1078183108969354,NaN,0.0004984890364288659,NaN
58788.47224909608,-0.8454407026438275,0.2772414397772408,66486.28550130696,0.2772414397772408,-0.007286827397981699,NaN,0.03692988865293475,NaN
58788.47323280371,-2.3345742037927266,0.2730540205537425,66487.24977933272,0.2730540205537425,-0.001855627678473054,NaN,0.1322668261090945,NaN
58794.42518150308,1.7601114344142843,0.2393478545231002,66485.1027257072,0.2393478545231002,-0.05948862475038272,NaN,-0.023921097688054897,NaN
58794.42672714663,0.8694780185469426,0.2254230887049312,66486.2520654449,0.2254230887049312,0.03993101459641532,NaN,-0.024762917239664957,NaN
58794.4283048197,3.771568535565166,0.2580679750379427,66484.5592422871,0.2580679750379427,-0.010233033071043895,NaN,-0.1420896444638038,NaN
58794.42961978848,0.6602525919879554,0.23477432018922956,66485.88155916083,0.23477432018922956,-0.03213313495935857,NaN,0.024792031829564087,NaN
58795.4213828373,0.04014985448156949,0.24495434956472673,66485.53633314541,0.24495434956472673,0.002769391156488568,NaN,-0.05472201262304743,NaN
58795.42353786453,1.514783464721404,0.24472984607697776,66483.90597720492,0.24472984607697776,-0.14333100428454185,NaN,-0.04728088183157909,NaN
58795.42583939274,0.7372645807045046,0.24455870832715365,66485.34516728988,0.24455870832715365,-0.09993344753967069,NaN,0.05154384069166739,NaN
58795.42837467166,0.003902741285855882,0.24503056600814102,66484.86439451804,0.24503056600814102,-0.0644295520867563,NaN,-0.04305250080508558,NaN
58796.3625586031,0.7985466121463105,0.2482256564941143,66486.12356609147,0.2482256564941143,0.009792642369051842,NaN,-0.0012394482030292084,NaN
58796.36460067368,-0.7298757752287202,0.24714173895755076,66485.3247021723,0.24714173895755076,-0.027194086877179738,NaN,-0.04020975498609456,NaN
58796.36616707964,0.851337106898427,0.249062843485361,66486.71304621852,0.249062843485361,0.04725972162102021,NaN,0.0149852279846644,NaN
58796.36763095906,-0.9685665251599858,0.24905198968878767,66486.0894442652,0.24905198968878767,0.05596805762318388,NaN,-0.06172094488053318,NaN
58797.4047222577,1.278892800968606,0.247089967440815,66485.04194244501,0.247089967440815,-0.03624223624040608,NaN,-0.05898335999020439,NaN
58797.40568423366,1.1082451546535594,0.2490376683899743,66485.83005058093,0.2490376683899743,0.020850304983816764,NaN,-0.045914078374324395,NaN
58797.40664902377,0.5155403478129301,0.2462216243480225,66486.08322040475,0.2462216243480225,0.0021556957402778625,NaN,0.003897667929888529,NaN
58797.40757143317,1.3982524658204056,0.2463955042494387,66484.14456020977,0.2463955042494387,-0.09606297911808538,NaN,-0.08025432694414601,NaN
58802.48604141699,0.9856519761815434,0.25445107181036436,66487.02898789934,0.25445107181036436,0.14682289919991545,NaN,-0.07421170864499943,NaN
58802.48863424028,1.8952729272277793,0.254778042420038,66486.44889942772,0.254778042420038,0.08530445585517235,NaN,-0.05982021623427514,NaN
58802.49256449407,2.616089826915413,0.2557469570952972,66484.6489744687,0.2557469570952972,-0.022849962601326324,NaN,-0.11705602201964611,NaN
58802.49763097648,1.8658625235402724,0.2555150260501854,66484.64900602151,0.2555150260501854,-0.016606761535399236,NaN,-0.12474202210094969,NaN
58827.37246194516,0.3637379382853396,0.23772889743903783,66485.37030280882,0.23772889743903783,0.016493666100500695,NaN,-0.08919226501581187,NaN
58827.37582057031,0.062144868628820404,0.23844953341800246,66485.36903403932,0.23844953341800246,0.02220829601240836,NaN,-0.09636484051931879,NaN
58827.37923141122,-0.9123251128039556,0.23874320067353175,66486.89979785048,0.23874320067353175,0.018100109794501232,NaN,0.07065859850669744,NaN
58827.38285352194,-1.6478225833852775,0.2382818578481946,66486.23752501182,0.2382818578481946,-0.03488321213626844,NaN,0.06584236443203294,NaN
58828.31636106858,1.9243414306547493,0.249364947334277,66486.04306010083,0.249364947334277,-0.04066329929644696,NaN,0.05238580479138065,NaN
58828.31872099881,2.1333103421347914,0.2514706753160242,66484.85548587402,0.2514706753160242,-0.034118706270466016,NaN,-0.08132695436659546,NaN
58828.32082878341,0.7637120586732635,0.2509289307585242,66486.18787904795,0.2509289307585242,0.01116707207122335,NaN,0.003872439930415438,NaN
58829.33115332059,-0.4533861342497403,0.24315712727893998,66484.68096749371,0.24315712727893998,-0.04825149874742246,NaN,-0.08238558013561163,NaN
58829.3335664052,-0.4816160939517431,0.24390543677776663,66485.32496093631,0.24390543677776663,-0.0720289218885284,NaN,0.015037729842657275,NaN
58829.33575903903,-1.4113838460179977,0.24361676721034412,66487.60014076364,0.24361676721034412,0.023501023539437248,NaN,0.1381069770384417,NaN
58829.33764348336,-0.7364079604594735,0.2449301254852957,66485.07826389493,0.2449301254852957,-0.1125762533427409,NaN,0.03887522828260811,NaN
58833.35715045495,0.011091996435425244,0.24007411168489884,66485.5669029547,0.24007411168489884,-0.020555306726210847,NaN,-0.02276005975376723,NaN
58833.36198514739,-0.9848039533681003,0.2397690373836875,66485.11090030285,0.2397690373836875,-0.043156783062603433,NaN,-0.043171029337482236,NaN
58833.36694176232,-1.0976030195888598,0.23915328595536908,66485.98778594026,0.23915328595536908,0.04602699273072561,NaN,-0.06023322985259825,NaN
58833.37163094053,-0.5490809727780288,0.2396791314682507,66484.73056035594,0.2396791314682507,-0.06619598884670506,NaN,-0.05503732503607932,NaN
58850.293067241,-1.9614189948042622,0.250506039257748,66486.63163396373,0.250506039257748,0.11367424303112322,NaN,-0.07542704009807218,NaN
58850.29605050802,-1.7448583676450653,0.25041494604206493,66485.63305987706,0.25041494604206493,0.01101480396498896,NaN,-0.054643096003285666,NaN
58850.29939917601,-1.1773344598914264,0.24999821960251242,66485.6461145754,0.24999821960251242,0.10371511151292608,NaN,-0.16743468182172563,NaN
58850.30322168233,-1.1209676806174684,0.250381525920739,66486.79330737503,0.250381525920739,0.07360384521611192,NaN,-0.008968995518998954,NaN
58852.1944620886,-0.4504235136846546,0.25040796831740003,66486.96640572326,0.25040796831740003,0.09069578570668095,NaN,-0.011705204585979253,NaN
58852.19574061711,-2.1385580882779323,0.25218728291644604,66485.71308740857,0.25218728291644604,0.06293373921012399,NaN,-0.11012084533701522,NaN
58852.19706373393,-0.2879182001488516,0.25182093539968536,66484.90469480764,0.25182093539968536,-0.11113949884444779,NaN,0.018741060160136734,NaN
58852.19850634785,0.8643019601877313,0.2513282981892284,66485.00531054875,0.2513282981892284,-0.02727104259598461,NaN,-0.07390845320162164,NaN
58853.31911322102,-0.31156207047752105,0.2501570522308703,66488.29001249584,0.2501570522308703,0.10784867924251763,NaN,0.1072139544392948,NaN
58853.32055702478,-1.841147540282691,0.25099093651485493,66486.4583481427,0.25099093651485493,0.08608122288999509,NaN,-0.05977718025759304,NaN
58853.3220878425,-0.10441366826125886,0.25156042104231285,66484.81078743347,0.25156042104231285,-0.14703311401055683,NaN,0.0530129132477539,NaN
58853.32353229161,-0.542540915106656,0.25137678570465155,66487.09046489953,0.25137678570465155,0.08746683191325316,NaN,0.005397862383783486,NaN
58859.32313453859,-0.22293995680229273,0.242163334836091,66486.32719009457,0.242163334836091,0.005452464175971956,NaN,0.025650658965853692,NaN
58859.32522411729,-2.442649319928023,0.24202965432069212,66488.25240420585,0.24202965432069212,0.017600413292324125,NaN,0.21438761062719558,NaN
58859.32735446598,-1.4561425238644006,0.24289303978288299,66486.33458528697,0.24289303978288299,0.051228682532917236,NaN,-0.0299464327564462,NaN
58861.32876474489,-0.9627123813843355,0.24384779627105496,66485.43060024088,0.24384779627105496,-0.04852753293231765,NaN,-0.002730130375554328,NaN
58861.37607352177,-1.18026776984334,0.2436495355594299,66486.25200174129,0.2436495355594299,-0.03784438716220656,NaN,0.07102116983852153,NaN
58861.38024521297,-0.06944226620544214,0.2440881180541952,66485.22459142626,0.2440881180541952,-0.11077609107728977,NaN,0.05214038569610566,NaN
58861.38397072724,-1.695045110565843,0.2440694317583057,66485.26776677741,0.2440694317583057,-0.056331095618525284,NaN,-0.010347718867300106,NaN
