Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s],Score_1 [nondim],e_Score_1 [nondim],Score_2 [nondim],e_Score_2 [nondim]
58764.47709085225,0.5060860920169714,1.210552744953495,66488.08346640895,1.1859664948052515,0.09326724882932841,0.0731268380773095,0.08991499858780821,0.0731269176951563
58764.47906360807,-0.6929244111444168,1.2201444535351047,66487.92131879256,1.197132632815212,-0.0156510434119795,0.0731268380773095,0.19841553239269624,0.0731269176951563
58764.4809947739,2.317136348967897,1.2222587312154518,66486.67713558636,1.1993713976530445,-0.0056694767681505645,0.0731268380773095,0.022949954689332683,0.0731269176951563
58771.41785443625,-1.602115082335657,1.210729908461608,66485.42603355835,1.1884549597343064,-0.03274010976970814,0.0731268380773095,0.027005507440850837,0.0731269176951563
58771.41962321926,0.08767291814119443,1.225398165272574,66483.61089796152,1.2002404120794563,-0.07815140997621782,0.0731268380773095,-0.14487911564440456,0.0731269176951563
58771.42127622235,-1.1212484583656241,1.2241515893010022,66484.67541365925,1.2004360389566446,-0.0985838053133559,0.0731268380773095,0.00723042268124354,0.0731269176951563
58772.47489145159,1.4535441285291428,1.2063177920441301,66486.2136553171,1.181674714893954,0.05572867550676473,0.0731268380773095,-0.05248004734722205,0.0731269176951563
58772.47754459909,1.0796718824816922,1.2155457210046514,66485.70574124857,1.1906158880791868,-0.006567889168224684,0.0731268380773095,-0.036794575071435,0.0731269176951563
58772.48015896685,-0.3301737105171455,1.2225561582229914,66486.55644448994,1.199130239835882,0.023920501488453122,0.0731268380773095,0.031045591391640016,0.0731269176951563
58773.45721570261,1.3690238914145412,1.2211762452818795,66485.50351138851,1.196282386871056,-0.06735087705974528,0.0731268380773095,0.03152481751913765,0.0731269176951563
58773.46347989951,0.3228325493185498,1.2334839845764183,66485.88255641345,1.1966260562457316,0.011006654548512662,0.0731268380773095,-0.039666612302769994,0.0731269176951563
58773.47193135838,-1.1108775475989616,1.2380644398940055,66488.02620640583,1.214605321836904,0.193005709562485,0.0731268380773095,-0.02068742017745137,0.0731269176951563
58778.42540707433,0.28062464723254876,1.2408468946845699,66485.75168232762,1.2021074802728837,-0.0031799651223261964,0.0731268380773095,-0.01822422169299248,0.0731269176951563
58778.43391455291,-0.5342157937140384,1.219443725900035,66484.88027128078,1.194765376896039,-0.11240505132533012,0.0731268380773095,0.014235182466396351,0.0731269176951563
58778.44017503751,0.08784430377669984,1.2308267946739775,66485.78879013019,1.211013897605619,-0.039424968829768675,0.0731268380773095,0.04243547080487842,0.0731269176951563
58780.39287994725,-0.41289319199833807,1.2300520998191204,66486.61773916418,1.1861416800006417,-0.01997359508148565,0.0731268380773095,0.08114300902492394,0.0731269176951563
58780.39742668469,-0.46582666841595755,1.2112155586773137,66486.58934025813,1.1861088770971107,0.08972106667654586,0.0731268380773095,-0.03340950704610601,0.0731269176951563
58780.40239222311,0.5979061603176986,1.2287091563617412,66484.90032779302,1.2061488148372128,-0.13399345827105863,0.0731268380773095,0.0338829296827974,0.0731269176951563
58781.44902167603,-0.4792736448900391,1.2049403079132717,66487.6616636007,1.1804626055282936,-0.005450654683655839,0.0731268380773095,0.12745059675823067,0.0731269176951563
58781.45260148131,0.7710149052443688,1.211399657157133,66487.38116892193,1.1882120014905928,-0.012541072244915586,0.0731268380773095,0.09949949874836314,0.0731269176951563
58781.45556386143,-1.7332020147936518,1.2334302863918425,66488.40270687896,1.200768204613516,0.12337250364407586,0.0731268380773095,0.08224353669154187,0.0731269176951563
58785.43437185307,0.583909687505977,1.1805976786398376,66485.49702786499,1.1564573406935947,-0.03255676091812952,0.0731268380773095,-0.03707990693458341,0.0731269176951563
58785.43666266622,2.0069463679467208,1.1835503065579231,66487.19241281383,1.157797010087249,0.0014905578399978952,0.0731268380773095,0.13993081453047393,0.0731269176951563
58785.43881751886,-0.06759462658522622,1.1897634463852313,66485.73431943177,1.1653252155137988,-0.11706210251879208,0.0731268380773095,0.08798423739015836,0.0731269176951563
58785.44089421652,2.422489699829501,1.2039119667962568,66485.87723046873,1.1788146082925834,-0.06932236792678699,0.0731268380773095,0.03959513509762986,0.0731269176951563
58785.4430499539,0.32909705151740004,1.2136001816598285,66487.19640289199,1.1896018383555074,0.0896021691142219,0.0731268380773095,0.025256138633119322,0.0731269176951563
58788.47010594197,-1.236737381403584,1.2093389547943276,66485.73426863205,1.1825994960055604,-0.01734750895942029,0.0731268380773095,-0.015188139331001316,0.0731269176951563
58788.47124206897,1.0827519985429026,1.2290044531693365,66484.88414800665,1.1969727461088582,-0.10806084161880361,0.0731268380773095,0.000715833648230317,0.0731269176951563
