lambda,weight,lambda_lo,lambda_hi,min_telluric_model_all_obs
4295.705067916097,0.13907976581215278,4295.275243036075,4296.134935808363,1.0
4295.705397709446,0.14162665256995086,4295.275572796425,4296.1352656347135,1.0
4295.960678644046,0.3097994302331972,4295.530828187816,4296.39057211508,1.0
4295.961501977803,0.3047032864238014,4295.531651439191,4296.391395531227,1.0
4296.936327516569,0.5900968640079776,4296.506379437677,4297.366318620033,1.0
4296.937683396723,0.5767495784161958,4296.507735182163,4297.367674635869,1.0
4299.1192935513345,0.7757484494580041,4298.689127046574,4299.549503102526,1.0
4299.1198022122935,0.5991014678651576,4298.689635656637,4299.550011814386,1.0
4299.6879873362095,0.5587115160910348,4299.2577639283945,4300.118253796149,1.0
4301.797675958267,0.4504929498199374,4301.367241456664,4302.228153533119,1.0
4303.260037726943,0.6278483526497056,4302.8294569025675,4303.690661639209,1.0
4309.471183651183,0.558449942892027,4309.039981344418,4309.90242910803,1.0
4310.086335207807,0.7583672284661127,4309.655071349459,4310.517642222396,1.0
4313.66750277856,0.8272394702592982,4313.235880591395,4314.099168157826,1.0
4316.9759533125,0.6121020807532946,4316.544000084368,4317.407949765858,1.0
4318.9692429609495,0.5221341642021513,4318.5370902858185,4319.401438881265,1.0
4318.970696780454,0.4970883806771045,4318.538543959856,4319.402892846252,1.0
4319.486263028922,0.17291396880192725,4319.054058621168,4319.918510687036,1.0
4321.616741291418,0.176015183337904,4321.184323709681,4322.049202144849,1.0
4322.667287790372,0.19742449324554712,4322.234765091776,4323.099853771181,1.0
4323.129984337262,0.725944713664253,4322.697415341612,4323.562596619757,1.0
4325.669571484281,0.7134686237679313,4325.236748379533,4326.102437901302,1.0
4325.675457104934,0.7458126900384668,4325.242633411276,4326.108324110925,1.0
4326.585916811464,0.5984339265049771,4326.153002017922,4327.018874926456,1.0
4328.52965842634,0.26534638459520643,4328.096549143535,4328.962811050055,1.0
4328.529932532013,0.27618817460966794,4328.096823221782,4328.963085183158,1.0
4328.93351092504,0.6085431644643711,4328.500361233071,4329.366703961963,1.0
4328.934221723957,0.5958115945019293,4328.501071960867,4329.367414832011,1.0
4329.2806080815335,0.7242653281087035,4328.847423659296,4329.713835852202,1.0
4329.281382678047,0.7034822830211416,4328.848198178303,4329.714610526228,1.0
4330.087089801759,0.5609415740407252,4329.6538246835935,4330.5203982764315,1.0
4330.087909169104,0.5408813892898836,4329.654643968953,4330.52121772577,1.0
4331.461572046318,0.7145660728623326,4331.028169398536,4331.895018064368,1.0
4332.8812112652795,0.6247604613758713,4332.447666569511,4333.314799345531,1.0
4333.130028910147,0.3526262936914939,4332.696459317881,4333.563641889388,1.0
4333.608981385356,0.1659257378514453,4333.17536386948,4334.042642293002,1.0
4333.82613455385,0.6536026711937933,4333.392495309799,4334.259817191846,1.0
4333.826312856643,0.6563204734393407,4333.392673594751,4334.2599955124815,1.0
4334.7496037702895,0.2786665383422969,4334.315872124633,4335.183378819138,1.0
4335.379969206433,0.1424508255291218,4334.946174486905,4335.813807335464,1.0
4339.745974651635,0.7649257493222467,4339.311743073026,4340.1802496834625,1.0
4340.4457658016245,0.5226962399982955,4340.011464202462,4340.880110861012,1.0
4340.8791332105175,0.1438266982161321,4340.444788248952,4341.313521636648,1.0
4341.6379263935705,0.7566780854949917,4341.203505507754,4342.072390751549,1.0
4341.901085620924,0.5920108885031279,4341.466638403603,4342.335576313044,1.0
4342.667821600928,0.4592982747917415,4342.233297664605,4343.102389019726,1.0
4345.6724478402475,0.1174824301608726,4345.23762326338,4346.107315929676,1.0
4345.8865303156845,0.5708835177747418,4345.451684317892,4346.32141982818,1.0
4346.143231861658,0.3021145514791649,4345.70836017851,4346.57814706208,1.0
4346.473045764841,0.6967399071784978,4346.038141080773,4346.907993969486,1.0
4346.695178824013,0.8719066915063647,4346.260251913485,4347.130149257341,1.0
4347.073268412397,0.3042207542314465,4346.638303670521,4347.508276680858,1.0
4348.068279357298,0.09090822696074437,4347.633215055407,4348.503387195738,1.0
4348.473551210343,0.40348382664682064,4348.038446357269,4348.908699604025,1.0
4348.745370013897,0.595633675036143,4348.310237962846,4349.180545608276,1.0
4349.009414346562,0.33001567415469785,4348.574255875443,4349.444616363654,1.0
4349.424053718747,0.42989365572263294,4348.988853759137,4349.859297228481,1.0
4349.4250723925215,0.4185472666723203,4348.989872330984,4349.860316004193,1.0
4349.727212700156,0.2628045653766129,4349.291982406697,4350.162486546776,1.0
4350.516129602391,0.3402643967353132,4350.080820370525,4350.951482395316,1.0
4350.517898748893,0.34197842895697794,4350.082589340007,4350.9532517188545,1.0
4351.128248990795,0.5148036150495762,4350.692878510743,4351.563663038036,1.0
4351.129865715493,0.5120862335782037,4350.694495073672,4351.565279924517,1.0
4352.768786422685,0.12336753583674392,4352.333251791743,4353.20436463724,1.0
4353.2429089513535,0.722918176563772,4352.8073268800845,4353.678534610985,1.0
4353.243415839405,0.6770500648232856,4352.807833717417,4353.67904154976,1.0
4355.6352617772445,0.4669889555977318,4355.199440329028,4356.071126837777,1.0
4356.133408884029,0.1437110578770728,4355.697537591604,4356.5693237937585,1.0
4356.136038670284,0.13748736584461624,4355.700167114724,4356.571953843174,1.0
4357.278384712845,0.6688891493121358,4356.842398855036,4357.714414199422,1.0
4357.28002030831,0.6567736559878494,4356.844034286844,4357.71604995856,1.0
4358.552671486163,0.3192389571591924,4358.1165581242185,4358.988828489634,1.0
4358.553016912132,0.3126922564624838,4358.116903515625,4358.98917395017,1.0
4360.053085391347,0.5420134533466338,4359.616821899164,4360.489392540081,1.0
4360.055514498384,0.5701052675894701,4359.619250763147,4360.491821890197,1.0
4360.3583959487705,0.25800164170923723,4359.922101907453,4360.794733649696,1.0
4360.360788805891,0.23329465553310205,4359.924494525147,4360.797126746268,1.0
4361.8098819019515,0.6050922392265428,4361.373442626088,4362.246364851957,1.0
4361.818746060635,0.7945744704553879,4361.3823058978305,4362.25522989767,1.0
4362.9879488342685,0.5071574333044645,4362.551391681952,4363.4245496725225,1.0
4362.989486589346,0.50757939819332,4362.5529292831625,4363.426087581482,1.0
4364.289018929,0.18956883410390152,4363.8523315926295,4364.725749964336,1.0
4364.7209784146335,0.4309968933535573,4364.284247856736,4365.157752675821,1.0
4365.308687779334,0.42434903145812464,4364.8718984156985,4365.745520852144,1.0
4366.850954319702,0.14053942422382312,4366.414010638086,4367.2879417259355,1.0
4368.095109391245,0.5296788414178211,4367.6580412204485,4368.532221299117,1.0
