lambda,weight,lambda_lo,lambda_hi,min_telluric_model_all_obs
5594.505125845521,0.3266435209465481,5593.9453440503385,5595.064963657637,1.0
5615.5463651264645,0.3094169828769684,5614.984477961381,5616.108308519163,1.0
5619.404715445522,0.4534708578320141,5618.842442216932,5619.96704494036,1.0
5620.369986466462,0.2842126173717504,5619.80761665361,5620.9324125552275,1.0
5624.795461428008,0.4246676042880953,5624.232648805602,5625.358330370638,1.0
5625.646223508901,0.2036459962232045,5625.083325759909,5626.2091775866365,1.0
5626.089855356233,0.3200334350447336,5625.526913217786,5626.652853827865,1.0
5628.403717882453,0.5144293535037361,5627.840544220737,5628.966947900523,1.0
5629.415914362088,0.19448159822959865,5628.852639420786,5629.979245669879,1.0
5634.72025507364,0.4978050917836084,5634.156449384166,5635.284117182714,1.0
5636.595980336897,0.3389580229692521,5636.031986963824,5637.160030148351,1.0
5637.470187878475,0.2220221970507384,5636.906107032882,5638.034325171204,1.0
5649.339768477992,0.2633322497433941,5648.774499971473,5649.905093550495,1.0
5650.761317546733,0.2724603658812503,5650.195906801129,5651.3267848725545,1.0
5651.460641315365,0.2715246914086601,5650.895160595974,5652.026178621976,1.0
5652.244887236565,0.1780206110363508,5651.679328046142,5652.81050302206,1.0
5653.093495272719,0.2456796622987893,5652.527851171241,5653.659195977766,1.0
5654.640971313376,0.3337190612972343,5654.075172372659,5655.206826873156,1.0
5655.952068564089,0.390865483327325,5655.38613843601,5656.51805532436,1.0
5658.216720776162,0.2095697923739403,5657.6505640487585,5658.782934158433,1.0
5658.64581982443,0.5036743860840793,5658.079620161712,5659.212076146311,1.0
5662.929367780306,0.4580420664908397,5662.362739509139,5663.496052753527,1.0
5663.29561387163,0.6629904579787436,5662.728948954166,5663.862335494815,1.0
5667.923069494747,0.2195401890518398,5667.355941557703,5668.490254183846,1.0
5669.80910853858,0.2913274859040424,5669.241791885949,5670.376481962152,1.0
5779.24642921291,0.2811544722236171,5778.668162347802,5779.824753944737,1.0
5782.542714502062,0.21166732883870093,5781.964117813233,5783.121369090615,1.0
5785.451096958047,0.2770281103681028,5784.87220925875,5786.030042586189,1.0
5785.761688743589,0.3551907894496081,5785.182769966722,5786.340665452411,1.0
5793.861810255871,0.2508184819204868,5793.282080987199,5794.441597537604,1.0
5794.708040628017,0.3134740856082168,5794.128226686198,5795.2879125913705,1.0
6040.551800867555,0.34364681415310216,6039.947387991899,6041.156274226342,1.0
6056.833749709971,0.5027773437207212,6056.227707675283,6057.439852390818,1.0
6079.322902554233,0.5084382433049863,6078.71461027255,6079.931255707256,1.0
6082.274279248961,0.41018032182725983,6081.66569165484,6082.882927743973,1.0
6083.542111070446,0.4235862609264083,6082.933396618067,6084.15088643641,1.0
6087.1103305242,0.3100130390935798,6086.501259038581,6087.719462959133,1.0
6091.042915330741,0.5827377455716201,6090.433450353771,6091.652441296402,1.0
6094.474336370029,0.24115436115916805,6093.864528047761,6095.084205715346,1.0
6103.554872221252,0.8080287607947609,6102.944155307688,6104.165650248786,1.0
6111.905723100605,0.2509042577690329,6111.2941706074525,6112.517336791345,1.0
6120.364692618969,0.4720541600601938,6119.75229372796,6120.977152792262,1.0
6127.055283888578,0.5183025950766638,6126.4422155422535,6127.668413584178,1.0
6128.743940705983,0.4156312814104871,6128.130703393982,6129.357239384169,1.0
6129.811206437941,0.3121099780145178,6129.197862336168,6130.424611916585,1.0
6137.834252491185,0.6351194388593047,6137.2201056097165,6138.448460829858,1.0
6152.458802902893,0.5342901366179256,6151.84319270038,6153.074474709044,1.0
6155.064543506771,0.33183374952212585,6154.448672575897,6155.680476067374,1.0
6155.974999120085,0.3157891211689959,6155.359037089736,6156.591022789279,1.0
6158.5696762050675,0.4978330775337778,6157.953454553365,6159.185959521596,1.0
6161.588535515712,0.4690683310824793,6160.972011799314,6162.205120927162,1.0
6164.592411624606,0.6070403119497719,6163.975587342721,6165.209297631622,1.0
6166.202197409531,0.39505367939625335,6165.585212053743,6166.819244506569,1.0
6167.278464994433,0.6707875508158685,6166.661371948155,6167.895619792737,1.0
6169.8806480705725,0.7565448823515237,6169.263294651896,6170.49806326733,1.0
6174.179930028586,0.6371663138232768,6173.562146427128,6174.797775451171,1.0
6176.208390056301,0.3594101279648392,6175.590403488724,6176.826438465317,1.0
6177.653713439649,0.4412216622821255,6177.035582254149,6178.271906481062,1.0
6181.048591452856,0.5241493488869151,6180.430120578524,6181.667124217092,1.0
6188.835025671016,0.3780933879769249,6188.215775692183,6189.454337617718,1.0
6192.024335913355,0.7091194160436971,6191.4047668146395,6192.643967011872,1.0
6201.161678157552,0.6659096314510671,6200.541194783538,6201.7822236228585,1.0
6214.279917242528,0.7442869475680643,6213.6581212678,6214.9017754399,1.0
6214.712602828526,0.2286205059959821,6214.090763559618,6215.33450432441,1.0
6230.077713028783,0.3773075932592742,6229.454336338999,6230.701152099392,1.0
6233.4932912973645,0.5788891380400056,6232.869572847498,6234.117072162256,1.0
6238.166993690566,0.23970318743403765,6237.542807593703,6238.791242249251,1.0
6241.498885635836,0.5139255191036892,6240.874366152478,6242.123467614377,1.0
6243.961425537404,0.7620758468725972,6243.336659654235,6244.5862539404125,1.0
6247.173462000955,0.6825663306442729,6246.548374723936,6247.798611829975,1.0
6252.675147055249,0.4850512081223126,6252.049509283939,6253.300847433648,1.0
6258.959167753962,0.7452061701777042,6258.33290120847,6259.585496969465,1.0
6302.362263031032,0.6490122033795902,6301.731653605866,6302.9929355607965,1.0
6339.7399485257765,0.3203330037343269,6339.105599118715,6340.374361411694,1.0
6365.230438596837,0.18259463177094093,6364.593538631331,6365.8674022964315,1.0
6393.409177005426,0.23145799415732896,6392.769457497455,6394.048960529634,1.0
6608.924578451288,0.2336256964931463,6608.263294641275,6609.585928435462,1.0
6664.3499660999305,0.69880962950847,6663.683136469099,6665.016862459889,1.0
6704.479134608566,0.3663084332348865,6703.808289684606,6705.15004666346,1.0
6706.011749352205,0.3042539592585995,6705.340751076016,6706.682814774674,1.0
6718.594260606885,0.6874435398916744,6717.922003334488,6719.2665851515485,1.0
6726.2696717421895,0.12878459771453715,6725.596646474174,6726.942764359324,1.0
6727.580934210072,0.3215045989930425,6726.907777738163,6728.25415804423,1.0
6734.064374061809,0.18595218881672626,6733.3905688619925,6734.738246688791,1.0
6751.071169418005,0.6492819282339589,6750.395662531584,6751.746743901879,1.0
6753.624405143567,0.2423685317203941,6752.948642782381,6754.300235127771,1.0
6768.696382361478,0.6360656868140797,6768.019111910073,6769.373720586815,1.0
6773.236242561356,0.33330264922359065,6772.5585178551,6773.914035087001,1.0
6807.769385057594,0.34361991041125645,6807.088204992184,6808.450633288168,1.0
6811.186345891287,0.3350088745059332,6810.504823927456,6811.867936054496,1.0
6821.294897843953,0.2665006037176144,6820.612364426341,6821.977499562157,1.0
6829.5187504064625,0.37888443702339597,6828.835394116613,6830.202175079248,1.0
6859.079981348194,0.35488179154384525,6858.393667184761,6859.7663641905565,1.0
6862.381921899406,0.18145085586349524,6861.695277346391,6863.068635164411,1.0
