Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s],Score_1 [nondim],e_Score_1 [nondim],Score_2 [nondim],e_Score_2 [nondim]
58710.45998769054,-1.316469350113552,1.9376297310392891,0.7062401606277166,1.867069553081454,2.503710426885284,1.784495005077543,1.2404823219712686,1.135833627909227
58710.4612782786,-1.5848372887651134,1.9107426838632338,-0.01946651248523952,1.8415270195583244,2.439765641787014,1.784495005077543,0.9527157719367405,1.135833627909227
58710.46255582206,-1.5586446650660029,1.9420275249045882,-0.7214759536190293,1.8731960405146983,2.4090436734477514,1.784495005077543,1.1427545821208804,1.135833627909227
58711.4908574791,0.5424235016655823,2.0782677226311033,0.47076015418835393,1.8981769482283153,2.7564883437961933,1.784495005077543,1.1545161139845828,1.135833627909227
58711.49342032066,-0.964295365294261,2.082413464705335,-0.684989354348049,1.9013755243692352,2.7477329781065354,1.784495005077543,0.6933589143057407,1.135833627909227
58712.49010178172,-1.7559057404138212,1.985225279669873,0.7789472203581891,1.8676941710813062,1.1800698234779572,1.784495005077543,1.1116710658560442,1.135833627909227
58712.49136958353,-2.3897288896143434,1.9792393729881297,0.22428059391968375,1.8414494660721001,1.92789630294993,1.784495005077543,1.211587034194842,1.135833627909227
58712.49267204043,0.2338315664342619,2.000796680330932,-0.4286323006086124,1.8725027329234702,1.5807473826135698,1.784495005077543,1.1977211416300737,1.135833627909227
58714.49469429632,-0.333235947463984,1.932051670665407,0.679268805100585,1.867420565884062,-0.39562770461367697,1.784495005077543,1.4728979731827374,1.135833627909227
58714.49597354107,1.0051982546228353,1.9079810490981697,0.42187892065890287,1.8420098852623934,-0.9390700995199418,1.784495005077543,1.831786280905954,1.135833627909227
58714.49725270431,0.9308395020999728,1.9355018637766186,0.16624193233279363,1.8731988856425252,-0.22975578077306644,1.784495005077543,1.5375998730517175,1.135833627909227
58715.49350640251,-0.6153649577006697,1.9290515034227662,0.7249717808970424,1.8326293004158962,-0.09803305685603816,1.784495005077543,1.2487800264949802,1.135833627909227
58715.49480040992,0.027248938619744756,1.8414224470869858,0.5466197817832255,1.7448243626402171,-0.6976629717193826,1.784495005077543,1.5107249946840093,1.135833627909227
58715.49609426875,-0.3584787673208645,1.7992175472595004,0.3864480604971483,1.7032037680367729,-0.2629124327409811,1.784495005077543,1.4241894002286763,1.135833627909227
58715.49737973299,0.10366878769492856,1.8520191615399488,0.11430972560991408,1.7461032305121829,-0.4433531546469684,1.784495005077543,2.158014539407439,1.135833627909227
58715.49867192974,0.3493618306079206,1.932604327090465,-0.12417895005502753,1.83805480354242,0.04071743403646067,1.784495005077543,1.2697123950665863,1.135833627909227
58716.45119583246,2.45636481819811,1.92778048100993,0.43744789875135914,1.8412455590336296,-1.1881147713569702,1.784495005077543,1.452693279591329,1.135833627909227
58716.45324183514,0.4480822035685476,1.8272137629902843,0.28286743529760244,1.752176760618724,-1.4387725663084519,1.784495005077543,1.5364945651362534,1.135833627909227
